,LAUS Code,State FIPS Code,County FIPS Code,County Name/State Abbreviation,Year,Labor Force,Employed,Unemployed,Unemployment Rate (%),State FIPS,County FIPS
9346,CN5116900000000,51.0,169.0,"Scott County, VA",12,10053.0,9325.0,728.0,7.2,51.0,169.0
9347,CN5117100000000,51.0,171.0,"Shenandoah County, VA",12,20773.0,19505.0,1268.0,6.1,51.0,171.0
9348,CN5117300000000,51.0,173.0,"Smyth County, VA",12,13459.0,12219.0,1240.0,9.2,51.0,173.0
9349,CN5117500000000,51.0,175.0,"Southampton County, VA",12,9467.0,8897.0,570.0,6.0,51.0,175.0
9350,CN5117700000000,51.0,177.0,"Spotsylvania County, VA",12,63968.0,60223.0,3745.0,5.9,51.0,177.0
9351,CN5117900000000,51.0,179.0,"Stafford County, VA",12,65343.0,61715.0,3628.0,5.6,51.0,179.0
9352,CN5118100000000,51.0,181.0,"Surry County, VA",12,3676.0,3401.0,275.0,7.5,51.0,181.0
9353,CN5118300000000,51.0,183.0,"Sussex County, VA",12,4262.0,3861.0,401.0,9.4,51.0,183.0
9354,CN5118500000000,51.0,185.0,"Tazewell County, VA",12,17910.0,16486.0,1424.0,8.0,51.0,185.0
9355,CN5118700000000,51.0,187.0,"Warren County, VA",12,19999.0,18713.0,1286.0,6.4,51.0,187.0
9356,CN5119100000000,51.0,191.0,"Washington County, VA",12,27688.0,25898.0,1790.0,6.5,51.0,191.0
9357,CN5119300000000,51.0,193.0,"Westmoreland County, VA",12,9122.0,8486.0,636.0,7.0,51.0,193.0
9358,CN5119500000000,51.0,195.0,"Wise County, VA",12,15950.0,14581.0,1369.0,8.6,51.0,195.0
9359,CN5119700000000,51.0,197.0,"Wythe County, VA",12,14073.0,13029.0,1044.0,7.4,51.0,197.0
9360,CN5119900000000,51.0,199.0,"York County, VA",12,31634.0,29878.0,1756.0,5.6,51.0,199.0
9361,CN5151000000000,51.0,510.0,"Alexandria city, VA",12,93079.0,89429.0,3650.0,3.9,51.0,510.0
9362,CN5152000000000,51.0,520.0,"Bristol city, VA",12,7976.0,7418.0,558.0,7.0,51.0,520.0
9363,CN5153000000000,51.0,530.0,"Buena Vista city, VA",12,3249.0,3004.0,245.0,7.5,51.0,530.0
9364,CN5154000000000,51.0,540.0,"Charlottesville city, VA",12,23374.0,22226.0,1148.0,4.9,51.0,540.0
9365,CN5155000000000,51.0,550.0,"Chesapeake city, VA",12,114853.0,107782.0,7071.0,6.2,51.0,550.0
9366,CN5157000000000,51.0,570.0,"Colonial Heights city, VA",12,8590.0,8016.0,574.0,6.7,51.0,570.0
9367,CN5158000000000,51.0,580.0,"Covington city, VA",12,2634.0,2407.0,227.0,8.6,51.0,580.0
9368,CN5159000000000,51.0,590.0,"Danville city, VA",12,19880.0,17903.0,1977.0,9.9,51.0,590.0
9369,CN5159500000000,51.0,595.0,"Emporia city, VA",12,2459.0,2209.0,250.0,10.2,51.0,595.0
9370,CN5160000000000,51.0,600.0,"Fairfax city, VA",12,12907.0,12374.0,533.0,4.1,51.0,600.0
9371,CN5161000000000,51.0,610.0,"Falls Church city, VA",12,7713.0,7417.0,296.0,3.8,51.0,610.0
9372,CN5162000000000,51.0,620.0,"Franklin city, VA",12,3713.0,3356.0,357.0,9.6,51.0,620.0
9373,CN5163000000000,51.0,630.0,"Fredericksburg city, VA",12,13557.0,12639.0,918.0,6.8,51.0,630.0
9374,CN5164000000000,51.0,640.0,"Galax city, VA",12,3046.0,2787.0,259.0,8.5,51.0,640.0
9375,CN5165000000000,51.0,650.0,"Hampton city, VA",12,65742.0,60533.0,5209.0,7.9,51.0,650.0
9376,CN5166000000000,51.0,660.0,"Harrisonburg city, VA",12,24048.0,22347.0,1701.0,7.1,51.0,660.0
9377,CN5167000000000,51.0,670.0,"Hopewell city, VA",12,9699.0,8761.0,938.0,9.7,51.0,670.0
9378,CN5167800000000,51.0,678.0,"Lexington city, VA",12,2274.0,2083.0,191.0,8.4,51.0,678.0
9379,CN5168000000000,51.0,680.0,"Lynchburg city, VA",12,35481.0,32935.0,2546.0,7.2,51.0,680.0
9380,CN5168300000000,51.0,683.0,"Manassas city, VA",12,21872.0,20696.0,1176.0,5.4,51.0,683.0
9381,CN5168500000000,51.0,685.0,"Manassas Park city, VA",12,8733.0,8290.0,443.0,5.1,51.0,685.0
9382,CN5169000000000,51.0,690.0,"Martinsville city, VA",12,5713.0,5009.0,704.0,12.3,51.0,690.0
9383,CN5170000000000,51.0,700.0,"Newport News city, VA",12,89731.0,83274.0,6457.0,7.2,51.0,700.0
9384,CN5171000000000,51.0,710.0,"Norfolk city, VA",12,112463.0,104236.0,8227.0,7.3,51.0,710.0
9385,CN5172000000000,51.0,720.0,"Norton city, VA",12,1987.0,1841.0,146.0,7.3,51.0,720.0
9386,CN5173000000000,51.0,730.0,"Petersburg city, VA",12,13551.0,11993.0,1558.0,11.5,51.0,730.0
9387,CN5173500000000,51.0,735.0,"Poquoson city, VA",12,6346.0,6017.0,329.0,5.2,51.0,735.0
9388,CN5174000000000,51.0,740.0,"Portsmouth city, VA",12,45546.0,41692.0,3854.0,8.5,51.0,740.0
9389,CN5175000000000,51.0,750.0,"Radford city, VA",12,8079.0,7463.0,616.0,7.6,51.0,750.0
9390,CN5176000000000,51.0,760.0,"Richmond city, VA",12,108964.0,101120.0,7844.0,7.2,51.0,760.0
9391,CN5177000000000,51.0,770.0,"Roanoke city, VA",12,49488.0,46067.0,3421.0,6.9,51.0,770.0
9392,CN5177500000000,51.0,775.0,"Salem city, VA",12,12880.0,12146.0,734.0,5.7,51.0,775.0
9393,CN5179000000000,51.0,790.0,"Staunton city, VA",12,11790.0,11064.0,726.0,6.2,51.0,790.0
9394,CN5180000000000,51.0,800.0,"Suffolk city, VA",12,41671.0,38863.0,2808.0,6.7,51.0,800.0
9395,CN5181000000000,51.0,810.0,"Virginia Beach city, VA",12,228437.0,215860.0,12577.0,5.5,51.0,810.0
9396,CN5182000000000,51.0,820.0,"Waynesboro city, VA",12,10008.0,9333.0,675.0,6.7,51.0,820.0
9397,CN5183000000000,51.0,830.0,"Williamsburg city, VA",12,6819.0,6273.0,546.0,8.0,51.0,830.0
9398,CN5184000000000,51.0,840.0,"Winchester city, VA",12,14202.0,13292.0,910.0,6.4,51.0,840.0
9399,CN5300100000000,53.0,1.0,"Adams County, WA",12,8265.0,7491.0,774.0,9.4,53.0,1.0
9400,CN5300300000000,53.0,3.0,"Asotin County, WA",12,9804.0,9015.0,789.0,8.0,53.0,3.0
9401,CN5300500000000,53.0,5.0,"Benton County, WA",12,92435.0,83582.0,8853.0,9.6,53.0,5.0
9402,CN5300700000000,53.0,7.0,"Chelan County, WA",12,41550.0,38127.0,3423.0,8.2,53.0,7.0
9403,CN5300900000000,53.0,9.0,"Clallam County, WA",12,28295.0,25245.0,3050.0,10.8,53.0,9.0
9404,CN5301100000000,53.0,11.0,"Clark County, WA",12,210357.0,189981.0,20376.0,9.7,53.0,11.0
9405,CN5301300000000,53.0,13.0,"Columbia County, WA",12,1828.0,1672.0,156.0,8.5,53.0,13.0
9406,CN5301500000000,53.0,15.0,"Cowlitz County, WA",12,44780.0,39849.0,4931.0,11.0,53.0,15.0
9407,CN5301700000000,53.0,17.0,"Douglas County, WA",12,19350.0,17533.0,1817.0,9.4,53.0,17.0
9408,CN5301900000000,53.0,19.0,"Ferry County, WA",12,2461.0,2064.0,397.0,16.1,53.0,19.0
9409,CN5302100000000,53.0,21.0,"Franklin County, WA",12,39346.0,35412.0,3934.0,10.0,53.0,21.0
9410,CN5302300000000,53.0,23.0,"Garfield County, WA",12,1024.0,943.0,81.0,7.9,53.0,23.0
9411,CN5302500000000,53.0,25.0,"Grant County, WA",12,44114.0,39791.0,4323.0,9.8,53.0,25.0
9412,CN5302700000000,53.0,27.0,"Grays Harbor County, WA",12,29049.0,25165.0,3884.0,13.4,53.0,27.0
9413,CN5302900000000,53.0,29.0,"Island County, WA",12,32667.0,29922.0,2745.0,8.4,53.0,29.0
9414,CN5303100000000,53.0,31.0,"Jefferson County, WA",12,11985.0,10755.0,1230.0,10.3,53.0,31.0
9415,CN5303300000000,53.0,33.0,"King County, WA",12,1125916.0,1049194.0,76722.0,6.8,53.0,33.0
9416,CN5303500000000,53.0,35.0,"Kitsap County, WA",12,116601.0,107100.0,9501.0,8.1,53.0,35.0
9417,CN5303700000000,53.0,37.0,"Kittitas County, WA",12,20678.0,18801.0,1877.0,9.1,53.0,37.0
9418,CN5303900000000,53.0,39.0,"Klickitat County, WA",12,9984.0,8932.0,1052.0,10.5,53.0,39.0
9419,CN5304100000000,53.0,41.0,"Lewis County, WA",12,32412.0,28412.0,4000.0,12.3,53.0,41.0
9420,CN5304300000000,53.0,43.0,"Lincoln County, WA",12,5264.0,4870.0,394.0,7.5,53.0,43.0
9421,CN5304500000000,53.0,45.0,"Mason County, WA",12,23676.0,21014.0,2662.0,11.2,53.0,45.0
9422,CN5304700000000,53.0,47.0,"Okanogan County, WA",12,21235.0,19160.0,2075.0,9.8,53.0,47.0
9423,CN5304900000000,53.0,49.0,"Pacific County, WA",12,8238.0,7216.0,1022.0,12.4,53.0,49.0
9424,CN5305100000000,53.0,51.0,"Pend Oreille County, WA",12,4842.0,4206.0,636.0,13.1,53.0,51.0
9425,CN5305300000000,53.0,53.0,"Pierce County, WA",12,385192.0,349701.0,35491.0,9.2,53.0,53.0
9426,CN5305500000000,53.0,55.0,"San Juan County, WA",12,8133.0,7593.0,540.0,6.6,53.0,55.0
9427,CN5305700000000,53.0,57.0,"Skagit County, WA",12,57372.0,51671.0,5701.0,9.9,53.0,57.0
9428,CN5305900000000,53.0,59.0,"Skamania County, WA",12,5058.0,4508.0,550.0,10.9,53.0,59.0
9429,CN5306100000000,53.0,61.0,"Snohomish County, WA",12,386923.0,355864.0,31059.0,8.0,53.0,61.0
9430,CN5306300000000,53.0,63.0,"Spokane County, WA",12,231424.0,209814.0,21610.0,9.3,53.0,63.0
9431,CN5306500000000,53.0,65.0,"Stevens County, WA",12,18323.0,16102.0,2221.0,12.1,53.0,65.0
9432,CN5306700000000,53.0,67.0,"Thurston County, WA",12,123755.0,112978.0,10777.0,8.7,53.0,67.0
9433,CN5306900000000,53.0,69.0,"Wahkiakum County, WA",12,1385.0,1203.0,182.0,13.1,53.0,69.0
9434,CN5307100000000,53.0,71.0,"Walla Walla County, WA",12,29684.0,27401.0,2283.0,7.7,53.0,71.0
9435,CN5307300000000,53.0,73.0,"Whatcom County, WA",12,103563.0,94871.0,8692.0,8.4,53.0,73.0
9436,CN5307500000000,53.0,75.0,"Whitman County, WA",12,22503.0,20973.0,1530.0,6.8,53.0,75.0
9437,CN5307700000000,53.0,77.0,"Yakima County, WA",12,121668.0,108405.0,13263.0,10.9,53.0,77.0
9438,CN5400100000000,54.0,1.0,"Barbour County, WV",12,6736.0,6197.0,539.0,8.0,54.0,1.0
9439,CN5400300000000,54.0,3.0,"Berkeley County, WV",12,52356.0,49003.0,3353.0,6.4,54.0,3.0
9440,CN5400500000000,54.0,5.0,"Boone County, WV",12,8925.0,8032.0,893.0,10.0,54.0,5.0
9441,CN5400700000000,54.0,7.0,"Braxton County, WV",12,5410.0,4848.0,562.0,10.4,54.0,7.0
9442,CN5400900000000,54.0,9.0,"Brooke County, WV",12,10659.0,9763.0,896.0,8.4,54.0,9.0
9443,CN5401100000000,54.0,11.0,"Cabell County, WV",12,43119.0,40417.0,2702.0,6.3,54.0,11.0
9444,CN5401300000000,54.0,13.0,"Calhoun County, WV",12,2842.0,2539.0,303.0,10.7,54.0,13.0
9445,CN5401500000000,54.0,15.0,"Clay County, WV",12,3529.0,3120.0,409.0,11.6,54.0,15.0
9446,CN5401700000000,54.0,17.0,"Doddridge County, WV",12,3410.0,3204.0,206.0,6.0,54.0,17.0
9447,CN5401900000000,54.0,19.0,"Fayette County, WV",12,17593.0,16129.0,1464.0,8.3,54.0,19.0
9448,CN5402100000000,54.0,21.0,"Gilmer County, WV",12,2775.0,2567.0,208.0,7.5,54.0,21.0
9449,CN5402300000000,54.0,23.0,"Grant County, WV",12,6178.0,5654.0,524.0,8.5,54.0,23.0
9450,CN5402500000000,54.0,25.0,"Greenbrier County, WV",12,15508.0,14320.0,1188.0,7.7,54.0,25.0
9451,CN5402700000000,54.0,27.0,"Hampshire County, WV",12,9747.0,9005.0,742.0,7.6,54.0,27.0
9452,CN5402900000000,54.0,29.0,"Hancock County, WV",12,13761.0,12534.0,1227.0,8.9,54.0,29.0
9453,CN5403100000000,54.0,31.0,"Hardy County, WV",12,5572.0,5003.0,569.0,10.2,54.0,31.0
9454,CN5403300000000,54.0,33.0,"Harrison County, WV",12,31468.0,29496.0,1972.0,6.3,54.0,33.0
9455,CN5403500000000,54.0,35.0,"Jackson County, WV",12,12027.0,11040.0,987.0,8.2,54.0,35.0
9456,CN5403700000000,54.0,37.0,"Jefferson County, WV",12,27572.0,26141.0,1431.0,5.2,54.0,37.0
9457,CN5403900000000,54.0,39.0,"Kanawha County, WV",12,91512.0,85710.0,5802.0,6.3,54.0,39.0
9458,CN5404100000000,54.0,41.0,"Lewis County, WV",12,7394.0,6894.0,500.0,6.8,54.0,41.0
9459,CN5404300000000,54.0,43.0,"Lincoln County, WV",12,7708.0,6943.0,765.0,9.9,54.0,43.0
9460,CN5404500000000,54.0,45.0,"Logan County, WV",12,12913.0,11701.0,1212.0,9.4,54.0,45.0
9461,CN5404700000000,54.0,47.0,"McDowell County, WV",12,6597.0,5829.0,768.0,11.6,54.0,47.0
9462,CN5404900000000,54.0,49.0,"Marion County, WV",12,26886.0,25221.0,1665.0,6.2,54.0,49.0
9463,CN5405100000000,54.0,51.0,"Marshall County, WV",12,14343.0,13232.0,1111.0,7.7,54.0,51.0
9464,CN5405300000000,54.0,53.0,"Mason County, WV",12,10908.0,9872.0,1036.0,9.5,54.0,53.0
9465,CN5405500000000,54.0,55.0,"Mercer County, WV",12,23457.0,21571.0,1886.0,8.0,54.0,55.0
9466,CN5405700000000,54.0,57.0,"Mineral County, WV",12,12108.0,11123.0,985.0,8.1,54.0,57.0
9467,CN5405900000000,54.0,59.0,"Mingo County, WV",12,8994.0,8153.0,841.0,9.4,54.0,59.0
9468,CN5406100000000,54.0,61.0,"Monongalia County, WV",12,49819.0,47335.0,2484.0,5.0,54.0,61.0
9469,CN5406300000000,54.0,63.0,"Monroe County, WV",12,5742.0,5343.0,399.0,6.9,54.0,63.0
9470,CN5406500000000,54.0,65.0,"Morgan County, WV",12,7600.0,7066.0,534.0,7.0,54.0,65.0
9471,CN5406700000000,54.0,67.0,"Nicholas County, WV",12,10840.0,9873.0,967.0,8.9,54.0,67.0
9472,CN5406900000000,54.0,69.0,"Ohio County, WV",12,21398.0,20088.0,1310.0,6.1,54.0,69.0
9473,CN5407100000000,54.0,71.0,"Pendleton County, WV",12,3643.0,3405.0,238.0,6.5,54.0,71.0
9474,CN5407300000000,54.0,73.0,"Pleasants County, WV",12,2881.0,2639.0,242.0,8.4,54.0,73.0
9475,CN5407500000000,54.0,75.0,"Pocahontas County, WV",12,3624.0,3270.0,354.0,9.8,54.0,75.0
9476,CN5407700000000,54.0,77.0,"Preston County, WV",12,14804.0,13800.0,1004.0,6.8,54.0,77.0
9477,CN5407900000000,54.0,79.0,"Putnam County, WV",12,26425.0,24795.0,1630.0,6.2,54.0,79.0
9478,CN5408100000000,54.0,81.0,"Raleigh County, WV",12,32896.0,30599.0,2297.0,7.0,54.0,81.0
9479,CN5408300000000,54.0,83.0,"Randolph County, WV",12,12089.0,11075.0,1014.0,8.4,54.0,83.0
9480,CN5408500000000,54.0,85.0,"Ritchie County, WV",12,4389.0,4078.0,311.0,7.1,54.0,85.0
9481,CN5408700000000,54.0,87.0,"Roane County, WV",12,5325.0,4742.0,583.0,10.9,54.0,87.0
9482,CN5408900000000,54.0,89.0,"Summers County, WV",12,4640.0,4246.0,394.0,8.5,54.0,89.0
9483,CN5409100000000,54.0,91.0,"Taylor County, WV",12,7576.0,7078.0,498.0,6.6,54.0,91.0
9484,CN5409300000000,54.0,93.0,"Tucker County, WV",12,3197.0,2948.0,249.0,7.8,54.0,93.0
9485,CN5409500000000,54.0,95.0,"Tyler County, WV",12,3662.0,3340.0,322.0,8.8,54.0,95.0
9486,CN5409700000000,54.0,97.0,"Upshur County, WV",12,10001.0,9249.0,752.0,7.5,54.0,97.0
9487,CN5409900000000,54.0,99.0,"Wayne County, WV",12,16413.0,15214.0,1199.0,7.3,54.0,99.0
9488,CN5410100000000,54.0,101.0,"Webster County, WV",12,3603.0,3233.0,370.0,10.3,54.0,101.0
9489,CN5410300000000,54.0,103.0,"Wetzel County, WV",12,7268.0,6613.0,655.0,9.0,54.0,103.0
9490,CN5410500000000,54.0,105.0,"Wirt County, WV",12,2297.0,2055.0,242.0,10.5,54.0,105.0
9491,CN5410700000000,54.0,107.0,"Wood County, WV",12,38603.0,35907.0,2696.0,7.0,54.0,107.0
9492,CN5410900000000,54.0,109.0,"Wyoming County, WV",12,8387.0,7646.0,741.0,8.8,54.0,109.0
9493,CN5500100000000,55.0,1.0,"Adams County, WI",12,8982.0,8017.0,965.0,10.7,55.0,1.0
9494,CN5500300000000,55.0,3.0,"Ashland County, WI",12,8236.0,7487.0,749.0,9.1,55.0,3.0
9495,CN5500500000000,55.0,5.0,"Barron County, WI",12,23721.0,21880.0,1841.0,7.8,55.0,5.0
9496,CN5500700000000,55.0,7.0,"Bayfield County, WI",12,7793.0,6968.0,825.0,10.6,55.0,7.0
9497,CN5500900000000,55.0,9.0,"Brown County, WI",12,137760.0,128875.0,8885.0,6.4,55.0,9.0
9498,CN5501100000000,55.0,11.0,"Buffalo County, WI",12,6643.0,6234.0,409.0,6.2,55.0,11.0
9499,CN5501300000000,55.0,13.0,"Burnett County, WI",12,7541.0,6872.0,669.0,8.9,55.0,13.0
9500,CN5501500000000,55.0,15.0,"Calumet County, WI",12,27320.0,25886.0,1434.0,5.2,55.0,15.0
9501,CN5501700000000,55.0,17.0,"Chippewa County, WI",12,33282.0,31069.0,2213.0,6.6,55.0,17.0
9502,CN5501900000000,55.0,19.0,"Clark County, WI",12,17107.0,15859.0,1248.0,7.3,55.0,19.0
9503,CN5502100000000,55.0,21.0,"Columbia County, WI",12,31344.0,29111.0,2233.0,7.1,55.0,21.0
9504,CN5502300000000,55.0,23.0,"Crawford County, WI",12,8303.0,7613.0,690.0,8.3,55.0,23.0
9505,CN5502500000000,55.0,25.0,"Dane County, WI",12,297737.0,283465.0,14272.0,4.8,55.0,25.0
9506,CN5502700000000,55.0,27.0,"Dodge County, WI",12,47766.0,44409.0,3357.0,7.0,55.0,27.0
9507,CN5502900000000,55.0,29.0,"Door County, WI",12,15760.0,14171.0,1589.0,10.1,55.0,29.0
9508,CN5503100000000,55.0,31.0,"Douglas County, WI",12,23447.0,21867.0,1580.0,6.7,55.0,31.0
9509,CN5503300000000,55.0,33.0,"Dunn County, WI",12,23446.0,21931.0,1515.0,6.5,55.0,33.0
9510,CN5503500000000,55.0,35.0,"Eau Claire County, WI",12,58305.0,54982.0,3323.0,5.7,55.0,35.0
9511,CN5503700000000,55.0,37.0,"Florence County, WI",12,2212.0,2031.0,181.0,8.2,55.0,37.0
9512,CN5503900000000,55.0,39.0,"Fond du Lac County, WI",12,56161.0,52575.0,3586.0,6.4,55.0,39.0
9513,CN5504100000000,55.0,41.0,"Forest County, WI",12,4142.0,3694.0,448.0,10.8,55.0,41.0
9514,CN5504300000000,55.0,43.0,"Grant County, WI",12,27719.0,26091.0,1628.0,5.9,55.0,43.0
9515,CN5504500000000,55.0,45.0,"Green County, WI",12,20844.0,19567.0,1277.0,6.1,55.0,45.0
9516,CN5504700000000,55.0,47.0,"Green Lake County, WI",12,10318.0,9557.0,761.0,7.4,55.0,47.0
9517,CN5504900000000,55.0,49.0,"Iowa County, WI",12,13558.0,12670.0,888.0,6.5,55.0,49.0
9518,CN5505100000000,55.0,51.0,"Iron County, WI",12,2783.0,2497.0,286.0,10.3,55.0,51.0
9519,CN5505300000000,55.0,53.0,"Jackson County, WI",12,10320.0,9580.0,740.0,7.2,55.0,53.0
9520,CN5505500000000,55.0,55.0,"Jefferson County, WI",12,46243.0,43213.0,3030.0,6.6,55.0,55.0
9521,CN5505700000000,55.0,57.0,"Juneau County, WI",12,13587.0,12467.0,1120.0,8.2,55.0,57.0
9522,CN5505900000000,55.0,59.0,"Kenosha County, WI",12,86865.0,79889.0,6976.0,8.0,55.0,59.0
9523,CN5506100000000,55.0,61.0,"Kewaunee County, WI",12,11024.0,10315.0,709.0,6.4,55.0,61.0
9524,CN5506300000000,55.0,63.0,"La Crosse County, WI",12,66477.0,62920.0,3557.0,5.4,55.0,63.0
9525,CN5506500000000,55.0,65.0,"Lafayette County, WI",12,9407.0,8889.0,518.0,5.5,55.0,65.0
9526,CN5506700000000,55.0,67.0,"Langlade County, WI",12,9974.0,9063.0,911.0,9.1,55.0,67.0
9527,CN5506900000000,55.0,69.0,"Lincoln County, WI",12,15113.0,13756.0,1357.0,9.0,55.0,69.0
9528,CN5507100000000,55.0,71.0,"Manitowoc County, WI",12,43710.0,40373.0,3337.0,7.6,55.0,71.0
9529,CN5507300000000,55.0,73.0,"Marathon County, WI",12,71685.0,66523.0,5162.0,7.2,55.0,73.0
9530,CN5507500000000,55.0,75.0,"Marinette County, WI",12,21456.0,19695.0,1761.0,8.2,55.0,75.0
9531,CN5507700000000,55.0,77.0,"Marquette County, WI",12,7577.0,6923.0,654.0,8.6,55.0,77.0
9532,CN5507800000000,55.0,78.0,"Menominee County, WI",12,1588.0,1333.0,255.0,16.1,55.0,78.0
9533,CN5507900000000,55.0,79.0,"Milwaukee County, WI",12,476602.0,436235.0,40367.0,8.5,55.0,79.0
9534,CN5508100000000,55.0,81.0,"Monroe County, WI",12,22799.0,21166.0,1633.0,7.2,55.0,81.0
9535,CN5508300000000,55.0,83.0,"Oconto County, WI",12,20665.0,18962.0,1703.0,8.2,55.0,83.0
9536,CN5508500000000,55.0,85.0,"Oneida County, WI",12,19142.0,17506.0,1636.0,8.5,55.0,85.0
9537,CN5508700000000,55.0,87.0,"Outagamie County, WI",12,100392.0,94061.0,6331.0,6.3,55.0,87.0
9538,CN5508900000000,55.0,89.0,"Ozaukee County, WI",12,47419.0,44858.0,2561.0,5.4,55.0,89.0
9539,CN5509100000000,55.0,91.0,"Pepin County, WI",12,4079.0,3851.0,228.0,5.6,55.0,91.0
9540,CN5509300000000,55.0,93.0,"Pierce County, WI",12,23916.0,22618.0,1298.0,5.4,55.0,93.0
9541,CN5509500000000,55.0,95.0,"Polk County, WI",12,24011.0,22112.0,1899.0,7.9,55.0,95.0
9542,CN5509700000000,55.0,97.0,"Portage County, WI",12,38941.0,36140.0,2801.0,7.2,55.0,97.0
9543,CN5509900000000,55.0,99.0,"Price County, WI",12,7052.0,6531.0,521.0,7.4,55.0,99.0
9544,CN5510100000000,55.0,101.0,"Racine County, WI",12,100467.0,92205.0,8262.0,8.2,55.0,101.0
9545,CN5510300000000,55.0,103.0,"Richland County, WI",12,9716.0,9119.0,597.0,6.1,55.0,103.0
9546,CN5510500000000,55.0,105.0,"Rock County, WI",12,81449.0,74792.0,6657.0,8.2,55.0,105.0
9547,CN5510700000000,55.0,107.0,"Rusk County, WI",12,6783.0,6180.0,603.0,8.9,55.0,107.0
9548,CN5510900000000,55.0,109.0,"St. Croix County, WI",12,47522.0,44841.0,2681.0,5.6,55.0,109.0
9549,CN5511100000000,55.0,111.0,"Sauk County, WI",12,35655.0,33240.0,2415.0,6.8,55.0,111.0
9550,CN5511300000000,55.0,113.0,"Sawyer County, WI",12,8276.0,7401.0,875.0,10.6,55.0,113.0
9551,CN5511500000000,55.0,115.0,"Shawano County, WI",12,21630.0,19931.0,1699.0,7.9,55.0,115.0
9552,CN5511700000000,55.0,117.0,"Sheboygan County, WI",12,60345.0,56281.0,4064.0,6.7,55.0,117.0
9553,CN5511900000000,55.0,119.0,"Taylor County, WI",12,11084.0,10302.0,782.0,7.1,55.0,119.0
9554,CN5512100000000,55.0,121.0,"Trempealeau County, WI",12,16378.0,15461.0,917.0,5.6,55.0,121.0
9555,CN5512300000000,55.0,123.0,"Vernon County, WI",12,15053.0,14110.0,943.0,6.3,55.0,123.0
9556,CN5512500000000,55.0,125.0,"Vilas County, WI",12,10097.0,9104.0,993.0,9.8,55.0,125.0
9557,CN5512700000000,55.0,127.0,"Walworth County, WI",12,56063.0,52072.0,3991.0,7.1,55.0,127.0
9558,CN5512900000000,55.0,129.0,"Washburn County, WI",12,8092.0,7464.0,628.0,7.8,55.0,129.0
9559,CN5513100000000,55.0,131.0,"Washington County, WI",12,75115.0,70596.0,4519.0,6.0,55.0,131.0
9560,CN5513300000000,55.0,133.0,"Waukesha County, WI",12,217778.0,205455.0,12323.0,5.7,55.0,133.0
9561,CN5513500000000,55.0,135.0,"Waupaca County, WI",12,27400.0,25358.0,2042.0,7.5,55.0,135.0
9562,CN5513700000000,55.0,137.0,"Waushara County, WI",12,12020.0,10988.0,1032.0,8.6,55.0,137.0
9563,CN5513900000000,55.0,139.0,"Winnebago County, WI",12,92566.0,86510.0,6056.0,6.5,55.0,139.0
9564,CN5514100000000,55.0,141.0,"Wood County, WI",12,39735.0,36791.0,2944.0,7.4,55.0,141.0
9565,CN5600100000000,56.0,1.0,"Albany County, WY",12,20567.0,19662.0,905.0,4.4,56.0,1.0
9566,CN5600300000000,56.0,3.0,"Big Horn County, WY",12,5592.0,5270.0,322.0,5.8,56.0,3.0
9567,CN5600500000000,56.0,5.0,"Campbell County, WY",12,25907.0,24676.0,1231.0,4.8,56.0,5.0
9568,CN5600700000000,56.0,7.0,"Carbon County, WY",12,8149.0,7717.0,432.0,5.3,56.0,7.0
9569,CN5600900000000,56.0,9.0,"Converse County, WY",12,7911.0,7563.0,348.0,4.4,56.0,9.0
9570,CN5601100000000,56.0,11.0,"Crook County, WY",12,3783.0,3594.0,189.0,5.0,56.0,11.0
9571,CN5601300000000,56.0,13.0,"Fremont County, WY",12,21107.0,19803.0,1304.0,6.2,56.0,13.0
9572,CN5601500000000,56.0,15.0,"Goshen County, WY",12,7451.0,7094.0,357.0,4.8,56.0,15.0
9573,CN5601700000000,56.0,17.0,"Hot Springs County, WY",12,2557.0,2433.0,124.0,4.8,56.0,17.0
9574,CN5601900000000,56.0,19.0,"Johnson County, WY",12,4437.0,4195.0,242.0,5.5,56.0,19.0
9575,CN5602100000000,56.0,21.0,"Laramie County, WY",12,47334.0,44549.0,2785.0,5.9,56.0,21.0
9576,CN5602300000000,56.0,23.0,"Lincoln County, WY",12,8214.0,7613.0,601.0,7.3,56.0,23.0
9577,CN5602500000000,56.0,25.0,"Natrona County, WY",12,42049.0,39868.0,2181.0,5.2,56.0,25.0
9578,CN5602700000000,56.0,27.0,"Niobrara County, WY",12,1370.0,1316.0,54.0,3.9,56.0,27.0
9579,CN5602900000000,56.0,29.0,"Park County, WY",12,16131.0,15216.0,915.0,5.7,56.0,29.0
9580,CN5603100000000,56.0,31.0,"Platte County, WY",12,4749.0,4511.0,238.0,5.0,56.0,31.0
9581,CN5603300000000,56.0,33.0,"Sheridan County, WY",12,15781.0,14778.0,1003.0,6.4,56.0,33.0
9582,CN5603500000000,56.0,35.0,"Sublette County, WY",12,5527.0,5251.0,276.0,5.0,56.0,35.0
9583,CN5603700000000,56.0,37.0,"Sweetwater County, WY",12,23942.0,22773.0,1169.0,4.9,56.0,37.0
9584,CN5603900000000,56.0,39.0,"Teton County, WY",12,13695.0,12760.0,935.0,6.8,56.0,39.0
9585,CN5604100000000,56.0,41.0,"Uinta County, WY",12,10182.0,9599.0,583.0,5.7,56.0,41.0
